user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
13668,42,Female,Teacher,5.28,8,4.36,7.98,6.24,0,30,51,6.61
13669,31,Female,Designer,3.59,12,8.53,7.05,5.09,4,107,96,4.8
13670,28,Other,Freelancer,7.49,60,8.53,5.47,8.02,0,78,230,7.38
13671,46,Female,Teacher,7.07,47,5.14,5.02,10.0,3,42,149,10.0
13672,51,Male,Manager,8.58,15,4.19,5.09,10.0,3,23,53,8.67
13673,39,Male,Researcher,2.83,97,5.73,4.82,4.65,4,72,247,3.02
13674,31,Male,Researcher,6.84,40,8.76,7.58,5.97,2,2,104,5.05
13675,41,Male,Doctor,7.97,29,5.53,3.84,10.0,4,66,233,9.73
13676,56,Male,Designer,1.56,76,8.33,7.41,5.12,1,97,288,6.82
13677,43,Female,Manager,1.33,71,8.08,7.85,3.12,3,65,132,3.41
13678,53,Male,Software Engineer,6.03,54,8.72,7.36,7.72,0,103,254,8.18
13679,56,Female,Software Engineer,6.29,10,6.48,5.72,8.84,0,94,226,8.22
13680,33,Male,Designer,4.54,112,8.61,4.96,8.9,3,26,203,9.54
13681,55,Female,Teacher,1.32,51,7.71,9.39,2.33,0,104,151,3.65
13682,49,Female,Freelancer,4.62,94,8.34,5.6,9.42,2,80,45,8.3
13683,23,Female,Doctor,6.78,106,7.67,3.53,8.71,4,73,155,9.08
13684,51,Male,Doctor,7.32,74,6.31,4.42,10.0,4,101,107,10.0
13685,25,Female,Student,5.44,47,8.6,7.44,6.73,1,88,103,7.7
13686,47,Male,Designer,5.73,6,8.0,7.56,7.42,1,10,39,5.69
13687,44,Female,Doctor,7.05,53,7.21,6.11,8.87,0,36,197,8.24
13688,24,Male,Teacher,5.04,0,6.42,8.36,4.35,0,92,238,3.98
13689,44,Female,Teacher,3.37,86,4.47,7.55,3.95,3,10,292,4.68
13690,42,Male,Software Engineer,3.01,31,8.08,7.93,3.73,1,34,36,4.69
13691,58,Female,Doctor,7.77,61,6.08,6.18,9.43,1,49,246,8.14
13692,32,Female,Doctor,5.39,14,5.8,6.44,7.15,2,30,227,5.49
13693,42,Male,Teacher,6.62,81,5.15,6.01,8.12,4,91,70,9.59
13694,39,Female,Software Engineer,5.24,91,6.71,4.66,8.73,0,76,291,8.12
13695,35,Male,Doctor,8.37,60,8.15,5.35,10.0,3,32,228,10.0
13696,29,Female,Freelancer,5.47,77,5.45,6.77,5.64,1,13,100,6.21
13697,40,Male,Freelancer,9.89,76,8.6,3.49,10.0,3,94,247,9.85
13698,56,Female,Teacher,3.18,55,5.98,9.33,1.41,1,90,54,2.27
13699,42,Female,Software Engineer,2.25,33,8.85,8.03,3.28,2,94,86,4.47
13700,27,Male,Software Engineer,4.36,19,7.38,8.14,4.24,1,35,191,4.0
13701,47,Male,Teacher,9.27,117,5.84,5.08,9.54,0,75,258,9.0
13702,27,Female,Software Engineer,8.67,23,8.92,6.64,8.21,0,108,225,8.29
13703,51,Female,Manager,3.23,27,6.97,8.82,5.47,2,94,220,6.69
13704,30,Female,Manager,6.4,10,7.84,5.81,8.33,4,65,272,8.02
13705,46,Male,Software Engineer,6.3,114,6.26,4.59,6.61,3,2,24,6.33
13706,55,Male,Student,3.64,91,4.6,5.38,7.05,2,42,143,6.5
13707,58,Female,Researcher,3.12,85,8.82,6.8,6.22,0,94,292,5.3
13708,26,Female,Researcher,4.51,29,5.61,8.11,5.34,4,55,162,5.69
13709,30,Female,Software Engineer,8.1,37,8.59,5.68,8.46,2,27,32,7.9
13710,54,Male,Freelancer,2.73,80,8.54,6.13,3.09,2,33,235,4.49
13711,31,Male,Doctor,5.01,85,4.47,7.87,5.14,0,31,34,6.63
13712,54,Female,Software Engineer,5.34,0,4.57,7.27,6.23,1,59,293,4.51
13713,26,Male,Doctor,9.45,83,7.06,3.56,10.0,1,15,164,10.0
13714,25,Female,Teacher,3.73,68,4.18,6.89,4.88,4,109,209,6.08
13715,56,Male,Software Engineer,1.18,32,6.11,10.0,1.0,2,62,133,1.69
13716,57,Male,Teacher,7.24,108,6.64,3.91,10.0,4,103,56,10.0
13717,20,Female,Researcher,7.8,64,4.98,5.62,9.66,2,80,147,8.93
13718,57,Male,Designer,7.33,43,7.85,6.48,7.46,4,112,289,5.87
13719,50,Male,Freelancer,7.31,63,6.16,6.97,7.58,0,82,55,7.67
13720,49,Female,Manager,5.35,8,6.12,5.74,7.97,2,103,27,8.29
13721,24,Female,Software Engineer,1.17,31,5.17,8.47,1.36,1,100,91,2.41
13722,36,Female,Teacher,7.57,53,8.44,4.72,10.0,0,63,111,9.78
13723,51,Other,Designer,9.43,25,4.06,4.68,10.0,0,27,294,10.0
13724,31,Male,Doctor,2.42,61,4.03,7.66,4.39,4,31,77,5.03
13725,36,Male,Researcher,1.61,108,8.98,7.29,4.3,2,66,131,3.83
13726,43,Male,Researcher,3.39,41,4.11,8.3,4.3,1,32,52,2.9
13727,34,Female,Doctor,8.65,47,4.78,4.58,8.51,1,55,288,9.42
13728,45,Female,Researcher,1.96,5,8.41,9.36,1.0,2,83,262,1.02
13729,36,Female,Manager,7.44,116,7.08,5.03,10.0,4,98,118,10.0
13730,44,Female,Manager,1.57,117,7.12,7.87,3.54,2,52,202,4.25
13731,36,Female,Freelancer,1.3,29,6.38,9.0,1.54,3,34,233,1.24
13732,50,Male,Freelancer,9.02,103,4.75,4.56,10.0,1,88,139,8.82
13733,24,Male,Doctor,7.94,22,5.84,4.8,9.67,2,25,133,9.98
13734,46,Male,Doctor,6.39,102,7.59,4.51,10.0,1,118,112,10.0
13735,22,Male,Doctor,2.55,88,6.43,6.77,4.81,3,109,295,4.7
13736,47,Male,Student,3.51,24,7.65,8.35,3.37,3,37,75,3.31
13737,25,Female,Freelancer,1.44,12,4.04,9.46,1.56,2,26,83,1.0
13738,59,Male,Manager,6.81,24,7.28,7.25,7.49,3,81,67,9.59
13739,29,Female,Researcher,7.17,16,6.96,5.4,9.1,1,61,47,9.82
13740,59,Female,Teacher,3.94,107,8.87,8.17,4.65,4,25,46,3.99
13741,30,Other,Designer,4.05,26,8.54,7.6,6.16,0,119,229,6.68
13742,43,Female,Designer,6.66,10,7.0,5.99,8.53,0,61,161,7.89
13743,35,Other,Researcher,9.51,5,6.88,6.21,10.0,0,77,23,10.0
13744,59,Male,Software Engineer,4.55,78,4.46,7.07,6.09,0,6,152,6.49
13745,37,Male,Teacher,5.44,36,8.71,6.61,8.32,2,50,223,9.41
13746,33,Female,Manager,7.28,95,7.53,4.42,10.0,4,16,250,8.88
13747,54,Male,Researcher,4.08,111,6.51,5.74,7.09,3,9,151,6.42
13748,20,Female,Researcher,8.82,87,8.29,4.36,10.0,3,9,162,10.0
13749,44,Male,Student,8.62,74,7.65,4.5,10.0,2,74,75,9.51
13750,32,Female,Student,7.07,105,6.82,3.34,10.0,4,79,115,10.0
13751,51,Female,Teacher,5.83,92,6.7,5.24,8.5,4,112,71,6.36
13752,39,Male,Doctor,9.85,71,8.63,4.61,10.0,1,69,286,9.04
13753,57,Other,Doctor,7.32,119,8.0,3.78,9.64,3,35,166,10.0
13754,40,Male,Teacher,6.79,36,6.02,5.13,10.0,4,101,287,10.0
13755,21,Male,Manager,8.89,73,7.14,4.97,10.0,4,91,69,9.42
13756,58,Female,Designer,5.99,58,4.98,7.72,6.67,3,36,96,6.14
13757,40,Female,Doctor,3.19,9,8.67,8.8,3.13,1,106,286,5.17
13758,26,Female,Researcher,2.24,0,7.48,7.3,4.34,3,24,204,5.69
13759,41,Female,Software Engineer,5.24,108,8.8,5.5,8.1,4,97,237,7.57
13760,38,Male,Manager,5.64,51,5.46,7.32,5.05,3,107,260,5.65
13761,58,Male,Manager,8.45,86,5.58,3.31,10.0,4,24,88,8.95
13762,33,Male,Student,2.26,17,8.16,9.9,1.97,4,0,72,1.16
13763,42,Male,Freelancer,7.13,86,5.31,5.7,7.19,0,54,127,6.63
13764,43,Other,Doctor,3.74,4,5.79,8.47,4.45,2,111,66,3.97
13765,26,Female,Designer,9.45,111,8.42,1.43,10.0,0,53,198,10.0
13766,32,Male,Manager,5.23,101,6.59,6.87,5.17,2,50,248,4.53
13767,56,Female,Doctor,6.6,117,5.5,4.78,10.0,0,46,162,9.17
13768,50,Female,Doctor,6.85,94,6.05,4.25,9.9,3,34,299,9.07
13769,18,Male,Student,1.82,116,7.56,6.58,5.43,4,36,157,4.55
13770,22,Male,Software Engineer,8.67,105,4.79,3.1,10.0,2,109,253,10.0
13771,26,Female,Manager,2.48,102,8.81,7.45,5.94,0,10,193,4.53
13772,23,Female,Freelancer,4.58,83,6.46,6.44,6.43,1,97,222,4.91
13773,45,Male,Software Engineer,7.05,92,7.82,4.5,10.0,2,93,189,10.0
13774,43,Female,Designer,1.5,47,7.51,9.12,1.0,1,0,37,1.0
13775,45,Male,Freelancer,6.22,32,7.4,6.43,6.75,4,54,291,7.87
13776,57,Male,Teacher,4.69,56,6.1,6.39,7.33,4,57,240,7.71
13777,32,Male,Teacher,1.57,102,4.21,5.23,6.88,4,92,272,7.59
13778,23,Female,Freelancer,7.54,95,7.71,6.6,6.66,4,56,217,5.44
13779,44,Female,Teacher,5.51,24,8.77,9.33,4.03,1,28,53,5.2
13780,55,Female,Designer,3.73,43,6.53,6.75,7.16,0,8,81,7.11
13781,21,Male,Researcher,1.76,90,8.77,6.46,4.45,1,114,152,4.11
13782,28,Male,Manager,5.93,86,6.67,5.24,8.11,2,82,143,8.63
13783,38,Male,Doctor,3.75,110,4.84,6.19,4.74,4,21,176,4.8
13784,47,Male,Researcher,9.52,65,5.2,4.1,10.0,1,15,77,9.3
13785,35,Female,Software Engineer,6.32,113,8.32,5.61,9.62,1,85,174,10.0
13786,52,Male,Software Engineer,3.57,67,7.11,6.35,6.62,1,51,140,5.65
13787,20,Male,Doctor,5.76,24,6.07,7.21,6.99,4,99,56,5.02
13788,29,Male,Manager,5.86,44,8.0,5.43,9.94,4,106,109,10.0
13789,44,Male,Freelancer,7.54,22,7.21,5.15,10.0,2,44,103,10.0
13790,47,Female,Software Engineer,9.12,104,8.36,5.52,10.0,3,65,101,10.0
13791,38,Female,Manager,9.66,99,8.85,5.96,10.0,2,19,65,9.48
13792,55,Female,Freelancer,7.46,40,7.26,5.04,8.91,0,68,146,7.48
13793,38,Female,Freelancer,5.91,86,8.85,5.04,8.32,4,91,265,8.76
13794,55,Male,Freelancer,3.02,119,6.35,6.92,3.2,1,19,158,2.9
13795,57,Female,Software Engineer,4.63,32,8.2,4.82,9.31,3,90,131,8.98
13796,32,Male,Teacher,5.4,27,8.53,8.66,6.8,4,15,295,5.96
13797,35,Female,Teacher,2.16,7,4.23,6.99,6.39,1,102,298,4.78
13798,46,Female,Student,3.31,96,8.33,5.67,6.34,0,37,219,5.7
13799,55,Female,Student,9.86,28,6.04,3.94,10.0,4,84,204,9.58
13800,38,Male,Software Engineer,7.81,111,5.99,5.61,9.8,3,35,189,9.87
13801,34,Other,Teacher,5.34,55,7.91,7.72,6.64,4,94,171,7.75
13802,58,Female,Manager,3.03,14,5.23,8.16,2.13,3,98,183,1.48
13803,35,Female,Student,6.16,14,4.16,6.79,5.84,3,40,217,5.3
13804,54,Male,Student,3.09,36,5.36,7.07,3.44,3,91,237,2.32
13805,55,Male,Teacher,2.74,18,7.24,9.84,1.53,2,104,165,1.4
13806,29,Male,Manager,1.84,119,8.77,6.2,4.48,0,105,121,3.74
13807,28,Male,Student,4.11,106,5.98,6.12,7.6,4,74,221,6.68
13808,37,Female,Doctor,5.88,58,7.99,5.57,7.36,4,32,125,7.29
13809,26,Female,Freelancer,2.43,50,5.0,9.17,1.09,3,44,288,1.66
13810,18,Male,Manager,2.8,119,8.26,6.6,4.87,1,60,195,5.67
13811,20,Female,Doctor,4.52,84,7.83,4.79,8.32,3,114,258,7.67
13812,38,Male,Teacher,5.41,119,6.24,4.31,8.6,4,6,258,8.16
13813,40,Male,Teacher,7.86,34,8.47,4.36,10.0,4,57,263,10.0
13814,26,Female,Student,6.1,89,4.19,3.43,9.3,4,3,298,9.44
13815,36,Female,Software Engineer,6.56,117,7.93,4.64,7.73,3,56,42,7.77
13816,36,Female,Designer,7.27,91,4.18,5.86,9.54,3,63,97,10.0
13817,40,Male,Researcher,5.06,85,8.32,5.57,7.44,2,12,72,8.37
13818,44,Male,Doctor,4.09,35,4.88,6.81,4.4,4,96,122,4.58
13819,44,Male,Doctor,8.2,52,4.19,3.84,10.0,4,52,34,8.26
13820,56,Male,Researcher,8.45,79,5.54,5.28,9.13,4,20,166,7.86
13821,53,Male,Researcher,2.39,11,4.89,9.34,2.38,3,103,118,2.7
13822,29,Female,Manager,9.58,27,7.26,4.64,10.0,4,72,205,10.0
13823,44,Male,Manager,9.37,70,6.36,4.23,10.0,3,53,190,9.04
13824,51,Male,Teacher,8.84,32,4.65,3.31,10.0,0,50,175,10.0
13825,50,Female,Freelancer,4.8,87,8.58,5.89,5.82,2,114,229,3.91
13826,45,Female,Software Engineer,8.58,74,5.84,4.62,10.0,0,54,75,8.64
13827,48,Other,Teacher,6.65,78,5.41,5.49,8.87,1,38,210,7.83
13828,49,Female,Student,2.85,82,7.49,7.01,5.67,0,24,143,7.57
13829,37,Male,Software Engineer,7.97,54,5.97,5.28,10.0,2,59,238,10.0
13830,57,Male,Student,4.65,78,4.73,7.13,6.83,1,33,214,7.32
13831,52,Female,Doctor,3.63,72,6.91,6.93,7.31,4,45,63,7.4
13832,48,Female,Researcher,8.9,76,4.15,3.74,10.0,4,74,34,9.92
13833,48,Female,Teacher,8.76,49,7.14,5.64,10.0,4,22,186,9.71
13834,55,Male,Manager,8.78,28,8.34,6.54,8.51,2,28,96,7.43
13835,39,Male,Researcher,8.74,57,5.31,4.43,10.0,1,99,173,10.0
13836,58,Female,Teacher,5.99,25,8.26,6.95,6.31,1,24,42,4.89
13837,26,Male,Designer,6.55,22,5.23,6.69,8.67,1,115,188,8.47
13838,26,Female,Software Engineer,9.54,16,5.01,4.2,10.0,4,24,239,10.0
13839,32,Other,Freelancer,2.16,4,7.58,9.48,1.0,3,111,259,1.05
13840,30,Female,Doctor,8.26,58,4.33,3.57,10.0,0,12,223,10.0
13841,39,Male,Designer,5.74,15,4.2,6.07,4.63,3,69,286,2.63
13842,33,Male,Designer,9.81,102,6.28,3.21,10.0,3,6,284,8.74
13843,49,Male,Teacher,6.75,93,4.17,6.02,7.63,2,19,146,7.91
13844,19,Female,Software Engineer,2.46,20,6.48,9.11,1.0,0,5,259,1.0
13845,43,Female,Teacher,8.34,4,7.25,5.72,9.74,3,6,165,9.48
13846,31,Male,Researcher,7.05,117,5.14,5.83,8.92,3,66,107,10.0
13847,55,Male,Software Engineer,2.34,57,8.49,6.97,3.78,4,96,179,2.93
13848,51,Male,Researcher,1.08,25,5.0,8.91,1.09,3,80,165,1.0
13849,25,Other,Designer,5.89,42,5.19,7.18,7.91,3,98,41,7.27
13850,53,Female,Student,3.17,111,8.57,5.82,6.38,2,102,52,5.49
13851,38,Male,Doctor,8.81,93,7.44,4.39,9.55,4,60,64,9.88
13852,45,Female,Researcher,3.26,58,6.64,8.21,3.74,4,41,58,4.51
13853,23,Female,Designer,6.97,85,5.65,3.51,10.0,3,4,284,9.49
13854,37,Female,Teacher,4.11,57,7.85,5.76,5.19,0,50,80,4.1
13855,48,Female,Freelancer,4.15,108,6.94,5.99,6.17,1,34,20,5.58
13856,50,Female,Freelancer,2.64,1,5.71,6.42,3.22,0,56,72,2.33
13857,24,Male,Doctor,5.52,43,8.13,5.76,6.18,0,116,221,6.52
13858,25,Female,Researcher,6.21,75,7.97,6.15,5.89,0,57,193,5.53
13859,26,Female,Designer,6.23,105,8.7,6.05,7.0,3,58,93,6.92
13860,19,Male,Software Engineer,8.71,90,8.97,4.58,10.0,4,71,63,9.32
13861,34,Male,Freelancer,6.87,25,4.06,4.43,10.0,2,48,258,9.29
13862,54,Male,Teacher,7.66,108,5.6,3.38,10.0,4,101,192,8.41
13863,59,Male,Freelancer,3.91,43,4.96,7.01,5.2,3,37,227,5.1
13864,34,Male,Designer,4.79,88,5.07,6.33,6.59,4,20,279,7.55
13865,55,Female,Software Engineer,1.16,18,8.32,9.62,2.05,3,35,140,1.0
13866,52,Male,Software Engineer,1.71,48,8.87,8.92,2.59,0,98,63,1.01
13867,56,Male,Software Engineer,4.47,90,8.7,6.82,7.16,1,19,38,7.35
13868,47,Female,Freelancer,2.89,111,7.48,7.66,3.15,4,77,84,2.02
13869,23,Female,Doctor,8.32,80,6.77,4.46,10.0,1,44,38,10.0
13870,21,Male,Teacher,7.09,56,7.19,5.14,10.0,1,101,194,8.5
13871,54,Male,Software Engineer,9.73,5,8.28,4.6,10.0,1,115,173,10.0
13872,52,Female,Designer,8.98,22,4.04,4.19,10.0,3,45,99,10.0
13873,26,Female,Software Engineer,9.8,81,6.14,5.42,10.0,2,13,47,10.0
13874,23,Male,Teacher,4.29,42,6.53,7.57,6.54,4,18,129,8.05
13875,30,Female,Researcher,5.36,43,8.62,5.89,7.28,0,69,261,7.98
13876,39,Female,Manager,4.35,112,4.86,4.8,6.33,1,50,197,7.5
13877,45,Female,Researcher,9.68,65,7.72,4.28,10.0,3,109,36,9.21
13878,47,Male,Manager,4.62,44,8.62,7.53,4.54,2,93,218,4.22
13879,53,Male,Researcher,2.05,18,7.82,9.23,1.0,2,2,44,1.0
13880,19,Male,Doctor,3.25,114,4.05,7.29,5.66,1,2,47,6.36
13881,53,Male,Software Engineer,4.82,119,7.3,5.73,6.61,3,50,186,7.03
13882,25,Male,Designer,6.43,3,5.05,7.46,7.1,4,53,248,7.87
13883,59,Male,Teacher,6.56,96,7.03,5.03,10.0,2,33,78,10.0
13884,26,Female,Freelancer,7.83,97,6.86,4.92,8.16,2,57,257,8.1
13885,18,Male,Software Engineer,6.83,95,8.79,4.41,10.0,1,106,232,9.88
13886,30,Male,Researcher,5.42,56,4.95,5.68,8.31,3,2,213,9.96
13887,32,Female,Freelancer,1.27,81,4.25,6.37,3.93,3,92,277,2.87
13888,49,Male,Doctor,7.26,107,7.06,4.31,10.0,3,20,47,9.1
13889,51,Female,Student,1.77,8,5.72,8.71,2.29,3,84,165,2.02
13890,48,Female,Manager,5.22,100,7.75,4.75,7.15,1,2,28,5.47
13891,31,Female,Designer,9.07,47,8.97,5.13,10.0,1,36,58,10.0
13892,31,Female,Researcher,6.37,35,6.01,6.31,8.15,2,16,266,7.27
13893,46,Male,Researcher,2.79,115,4.76,8.0,3.29,2,21,200,3.34
13894,36,Female,Manager,8.27,66,6.77,5.34,9.23,4,9,248,10.0
13895,44,Male,Researcher,3.7,17,5.73,6.89,4.14,0,43,140,3.9
13896,26,Female,Software Engineer,6.2,39,7.97,7.8,6.62,2,50,242,6.11
13897,54,Male,Software Engineer,6.72,117,6.67,4.09,10.0,1,7,219,10.0
13898,54,Female,Student,7.58,88,8.54,3.88,10.0,4,41,194,10.0
13899,45,Female,Teacher,1.58,65,8.19,10.0,2.77,2,113,103,4.34
13900,41,Female,Freelancer,8.69,107,8.57,4.38,10.0,4,75,140,9.25
13901,45,Female,Researcher,2.02,64,5.5,7.42,3.75,1,75,66,2.98
13902,53,Male,Freelancer,1.85,87,8.51,8.64,1.67,3,13,223,1.09
13903,35,Male,Researcher,5.11,23,8.33,7.76,7.18,4,16,73,6.94
13904,42,Female,Freelancer,4.35,52,7.14,8.3,6.54,3,16,67,7.13
13905,52,Male,Student,1.49,113,8.55,6.24,2.79,0,93,75,3.26
13906,21,Male,Freelancer,2.49,41,4.27,7.47,3.54,2,43,283,2.22
13907,31,Female,Researcher,4.95,52,7.93,6.26,9.64,1,12,212,9.96
13908,56,Female,Researcher,8.46,103,4.73,5.03,8.28,4,5,91,8.75
13909,43,Male,Teacher,2.09,61,5.7,7.15,3.37,3,82,191,5.39
13910,25,Female,Software Engineer,1.94,61,7.65,6.21,5.59,1,25,291,4.71
13911,41,Male,Student,8.24,67,5.05,2.49,10.0,4,76,120,10.0
13912,33,Male,Manager,5.43,113,5.16,4.76,10.0,3,116,173,8.56
13913,37,Male,Freelancer,4.24,34,5.06,7.79,5.39,0,29,197,4.7
13914,32,Female,Manager,5.15,98,6.28,5.8,7.53,3,101,111,9.01
13915,24,Female,Freelancer,4.7,56,4.4,7.1,6.89,0,49,64,6.0
13916,34,Male,Researcher,8.04,60,8.43,5.43,10.0,3,22,167,8.84
13917,39,Female,Software Engineer,1.08,11,7.65,8.49,1.87,3,68,154,1.12
13918,39,Male,Student,4.9,114,6.57,5.56,8.54,2,111,267,9.15
13919,29,Male,Software Engineer,2.43,48,4.42,8.83,2.48,1,10,210,2.93
13920,35,Female,Researcher,3.77,86,4.62,6.94,4.15,0,86,292,4.06
13921,32,Male,Researcher,2.01,112,4.49,6.41,6.17,1,16,202,6.75
13922,54,Male,Researcher,4.84,21,4.07,7.1,8.23,2,104,238,7.51
13923,33,Female,Manager,6.79,89,7.34,4.33,9.47,3,19,138,9.03
13924,22,Female,Researcher,6.95,67,6.55,5.9,7.86,0,29,33,6.64
13925,19,Female,Researcher,8.17,70,5.91,5.14,6.9,2,76,35,6.94
13926,45,Male,Manager,8.34,22,5.74,6.34,9.76,2,82,96,7.11
13927,58,Male,Software Engineer,6.38,94,6.31,5.26,10.0,0,30,236,10.0
13928,44,Female,Freelancer,4.18,6,6.37,5.89,6.36,3,70,54,7.17
13929,48,Male,Software Engineer,1.46,21,4.7,9.92,1.99,0,108,34,1.68
13930,58,Female,Doctor,1.32,102,6.66,7.38,2.35,4,67,39,1.01
13931,53,Female,Student,2.02,39,4.24,8.67,1.83,2,71,203,1.42
13932,18,Female,Researcher,9.85,18,8.69,4.69,9.5,4,11,197,8.59
13933,46,Male,Doctor,8.07,52,7.57,5.13,10.0,1,15,235,8.23
13934,18,Female,Researcher,4.64,29,4.05,7.36,5.8,2,59,242,5.09
13935,25,Female,Software Engineer,5.2,25,5.44,5.11,8.19,3,8,47,8.23
13936,33,Female,Designer,7.64,40,8.91,5.17,10.0,2,49,31,10.0
13937,45,Female,Researcher,5.63,119,4.24,5.62,9.63,4,8,159,9.09
13938,39,Male,Manager,4.24,21,4.73,7.74,4.76,3,85,219,5.28
13939,35,Male,Teacher,4.15,60,6.39,6.57,8.09,2,91,218,8.34
13940,39,Female,Student,2.89,72,5.77,6.85,4.8,0,51,96,4.72
13941,58,Male,Student,8.97,45,8.93,4.54,10.0,1,76,207,7.86
13942,29,Male,Manager,4.73,57,6.7,6.54,6.44,4,45,213,7.03
13943,36,Male,Teacher,7.77,28,8.71,6.98,10.0,2,64,144,9.47
13944,42,Male,Doctor,6.16,95,5.88,4.75,8.65,4,34,91,9.18
13945,22,Female,Teacher,7.79,52,5.36,7.26,8.65,1,105,146,9.69
13946,51,Other,Designer,3.89,17,5.44,7.88,4.75,4,23,238,3.98
13947,56,Male,Software Engineer,7.77,30,7.18,6.66,8.94,0,90,234,9.92
13948,27,Female,Teacher,8.11,31,7.02,6.15,8.41,1,26,122,8.23
13949,24,Female,Researcher,1.94,8,6.77,9.04,1.0,0,36,117,1.21
13950,54,Female,Freelancer,1.82,93,4.95,7.73,4.53,3,26,36,2.84
13951,32,Male,Teacher,9.87,36,5.32,5.34,10.0,0,63,34,10.0
13952,59,Female,Software Engineer,2.06,95,5.45,8.86,1.81,4,33,133,1.0
13953,41,Female,Manager,7.16,7,8.33,5.63,7.29,4,71,103,8.99
13954,43,Male,Student,7.73,23,8.09,4.84,9.75,1,97,253,10.0
13955,43,Female,Manager,1.57,67,5.03,7.95,2.63,3,20,55,4.09
13956,43,Female,Freelancer,7.72,51,4.73,5.03,10.0,0,63,204,9.67
13957,27,Female,Researcher,4.78,45,4.51,7.47,4.3,4,34,41,3.28
13958,34,Female,Designer,3.47,16,4.34,8.06,4.93,4,16,59,4.95
13959,31,Other,Manager,6.99,20,8.92,6.01,10.0,2,86,86,9.51
13960,19,Male,Teacher,8.5,47,8.06,3.92,10.0,2,71,123,10.0
13961,30,Female,Teacher,6.16,8,4.08,7.56,4.74,1,79,260,4.9
13962,44,Male,Student,8.84,68,4.03,5.11,10.0,1,30,221,10.0
13963,26,Male,Designer,1.2,4,7.45,8.85,4.48,2,43,146,4.6
13964,24,Female,Software Engineer,7.65,93,5.56,4.16,10.0,4,11,185,10.0
13965,27,Male,Software Engineer,2.52,5,4.49,9.42,1.73,3,93,233,2.59
13966,26,Male,Doctor,3.57,101,6.32,6.73,4.88,3,23,289,4.93
13967,39,Male,Designer,6.15,71,4.09,5.28,8.29,1,94,118,7.26
13968,40,Male,Designer,3.47,47,6.12,8.71,3.3,1,114,27,3.96
13969,24,Male,Teacher,2.51,45,5.19,6.76,5.18,2,105,51,3.76
13970,26,Female,Doctor,8.97,96,5.32,4.71,9.9,2,11,29,10.0
13971,44,Male,Software Engineer,9.16,111,5.43,5.99,10.0,3,107,125,10.0
13972,41,Female,Researcher,1.33,78,5.54,6.1,3.35,0,21,105,3.74
13973,46,Female,Researcher,5.5,100,4.1,4.37,10.0,4,80,163,8.95
13974,34,Male,Freelancer,2.83,72,6.85,9.07,4.62,0,67,35,3.95
13975,37,Female,Designer,8.77,62,6.74,4.67,10.0,4,96,118,10.0
13976,24,Female,Designer,5.16,2,7.25,7.61,4.4,3,88,27,3.9
13977,57,Male,Student,5.31,30,4.8,7.47,6.46,0,55,97,8.32
13978,24,Other,Software Engineer,6.65,102,8.97,3.44,10.0,1,14,202,9.12
13979,45,Female,Student,1.5,6,4.68,10.0,1.0,1,104,154,1.0
13980,36,Male,Researcher,2.15,15,8.06,7.6,2.19,3,82,288,1.0
13981,37,Female,Doctor,5.49,91,5.1,6.57,7.2,3,79,28,6.99
13982,56,Female,Designer,9.7,98,6.2,1.49,10.0,0,29,220,10.0
13983,57,Female,Doctor,8.59,14,5.62,5.95,10.0,1,72,152,10.0
13984,24,Female,Manager,9.0,6,5.54,5.58,10.0,1,85,93,10.0
13985,23,Male,Student,2.23,98,6.43,7.66,3.01,0,32,145,2.72
13986,42,Other,Software Engineer,9.63,111,5.2,4.94,10.0,1,98,202,10.0
13987,58,Female,Designer,7.57,94,6.73,4.43,10.0,0,47,39,10.0
13988,30,Female,Manager,3.93,37,5.25,9.13,3.41,0,71,211,4.75
13989,56,Male,Manager,8.78,7,8.86,4.06,10.0,3,107,165,10.0
13990,57,Female,Software Engineer,7.73,111,5.2,6.47,8.66,2,38,197,7.92
13991,39,Female,Doctor,7.63,55,7.82,4.62,10.0,3,119,201,9.77
13992,34,Female,Manager,7.61,101,6.35,5.21,9.41,0,101,133,9.04
13993,39,Female,Teacher,8.21,79,4.19,5.21,10.0,0,40,264,8.13
13994,51,Female,Software Engineer,9.54,97,4.76,3.28,10.0,1,45,165,10.0
13995,25,Male,Manager,2.23,0,8.64,9.93,1.0,1,15,240,1.98
13996,35,Female,Software Engineer,10.0,18,8.1,5.02,10.0,3,56,25,10.0
13997,41,Male,Software Engineer,8.85,77,4.72,4.85,10.0,3,50,211,8.21
13998,59,Male,Designer,4.97,18,4.26,6.66,6.76,2,101,229,7.21
13999,19,Male,Doctor,2.42,86,4.76,7.92,2.95,4,6,242,4.47
14000,19,Female,Researcher,5.08,3,6.92,6.67,8.32,2,78,217,7.76
14001,44,Female,Doctor,8.01,63,7.17,4.51,10.0,0,46,256,8.4
14002,31,Male,Designer,6.42,97,5.89,4.22,7.22,3,36,270,5.8
14003,56,Male,Software Engineer,3.52,1,5.4,9.06,2.54,3,88,29,2.51
14004,29,Other,Software Engineer,4.66,75,5.03,6.37,7.8,2,46,185,7.8
14005,49,Female,Researcher,9.59,22,6.19,3.92,10.0,2,119,36,10.0
